Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	HC_Lake_FC_08	HC_Lake_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
ABCD2	NA	NA	-0.280059500550717	-1.10922783989035	-0.208174918616761	0.838218128842767	0.992106992324696	-5.46048842054305	0.392189815277022	-1.03306658363498	0.454140403506913	0.654831206208884	0.929693366292643	-5.18834866122622	NA	NA	NA	NA	NA	NA	NA	NA
ABCD3	NA	NA	-0.178087450024525	6.62649749125294	-0.524626833231401	0.608399029746538	0.992106992324696	-6.50974069334734	-0.139514245031649	6.77892649240882	-0.744441245534994	0.465644415187767	0.861821412574659	-6.16062194821988	NA	NA	NA	NA	NA	NA	NA	NA
ABCD4	NA	NA	-0.753547307566798	4.04278767014231	-1.93705353151848	0.0740753017731567	0.678638398153255	-4.68885228345158	-0.300244169553451	4.42635102235268	-1.39942811115044	0.177669460317641	0.689789610396524	-5.48986537894211	NA	NA	NA	NA	NA	NA	NA	NA
ABCE1	NA	NA	-0.046945440502574	6.71351746187624	-0.139991904243613	0.890745381133952	0.992617443225515	-6.64531043297667	0.0760329717546213	6.37540672614887	0.43930131889307	0.665358551485237	0.932846522537983	-6.3634122352753	NA	NA	NA	NA	NA	NA	NA	NA
ABCF2	NA	NA	0.218694057644282	4.19570523055402	0.367686143602443	0.718840343335771	0.992106992324696	-6.43759642582812	0.0352880876477819	4.53427129261959	0.137261986606221	0.892256114176456	0.981753473704565	-6.43131242572551	NA	NA	NA	NA	NA	NA	NA	NA
ABCF3	NA	NA	0.291353493034945	3.31181691193744	0.881070666993509	0.393783547955453	0.956753422984165	-5.91790426541051	0.621488242430632	3.13537987691431	2.83832126893817	0.0104496002498178	0.245599643656549	-2.8639992872415	NA	NA	NA	NA	NA	NA	NA	NA
ABHD1	NA	NA	-0.516040043973877	3.47964025480079	-1.13959735275952	0.274383731943631	0.8963145921982	-5.6551913057077	-0.208766318552434	3.62453290557521	-1.03298952181742	0.314474443579345	0.798107076655756	-5.83968231257818	NA	NA	NA	NA	NA	NA	NA	NA
ABHD10	NA	NA	0.0257642079754716	1.64941413999155	0.0295142841311334	0.976888783273552	0.998968805355924	-5.94185788463621	0.417268894771572	3.17675083209135	2.7326433446311	0.0131577167683261	0.273247963237619	-3.08825420700638	NA	NA	NA	NA	NA	NA	NA	NA
ABHD11	NA	NA	0.0893066263244375	2.17689096287289	0.127503761523139	0.900432221188156	0.994765470582059	-5.89467908578456	0.794615036887919	2.05654426613449	2.87541318731461	0.00963257238256665	0.239294570909521	-2.67599522666253	NA	NA	NA	NA	NA	NA	NA	NA
ABHD12	NA	NA	0.406733895278019	3.96247672429507	1.02275381316191	0.324505387746498	0.926641586906356	-5.92282792657059	0.231506311373719	4.76305990473871	0.939679517540118	0.359080496979859	0.814487737086246	-6.02461740358286	NA	NA	NA	NA	NA	NA	NA	NA
ABHD13	NA	NA	0.916922285716081	2.5249122357591	2.02490855848134	0.0632432201639423	0.661846877039805	-4.28361395215328	0.238120706404474	3.16451833687301	1.80471682469961	0.0868640312989568	0.552548284692706	-4.75872613337426	NA	NA	NA	NA	NA	NA	NA	NA
ABHD16A	NA	NA	-1.07772025440092	2.46827751843145	-2.12873157702394	0.0523297564176136	0.624761976670048	-4.13489156194502	-0.520475094455281	2.79589192838326	-3.33666671323836	0.00343695404095333	0.151215499283529	-1.83322798549887	NA	NA	NA	NA	NA	NA	NA	NA
ABHD17A	NA	NA	0.201558374030764	5.05513512710057	0.564346602245695	0.581826954980402	0.989172142930853	-6.42188652519132	0.358614099062097	4.32277996352532	2.60337801125762	0.0173838947828555	0.310025394908443	-3.45428920725784	NA	NA	NA	NA	NA	NA	NA	NA
ABHD17B	NA	NA	-0.144953529620148	3.59743111044275	-0.295160860256473	0.772387359648245	0.992106992324696	-6.2708717571156	-0.0679909224748725	4.05044754032991	-0.350328548413228	0.729914736622337	0.949906843823115	-6.34007748599102	NA	NA	NA	NA	NA	NA	NA	NA
ABHD17C	NA	NA	0.0569775102141024	2.9336034589559	0.140145292664351	0.89062650995964	0.992617443225515	-6.19389244846799	0.603821834582058	3.19145677899859	3.95964442821502	0.00082897087407034	0.0834012703464345	-0.531390684600547	NA	NA	NA	NA	NA	NA	NA	NA
ABHD18	NA	NA	-0.471552482243441	3.9555619381945	-1.36770468502321	0.193869718525199	0.845157832524208	-5.53083284523438	-0.193403721035156	3.63213758479563	-0.659653316010694	0.517329081466775	0.882188056595085	-6.12259139028419	NA	NA	NA	NA	NA	NA	NA	NA
ABHD2	NA	NA	-0.818253671838766	6.4391851649776	-2.05230680521161	0.0601753121005444	0.655982355932956	-4.71504714210182	-0.418687334262508	6.15454952902528	-2.16160183157137	0.0435105580872724	0.436345284056586	-4.32506971400988	NA	NA	NA	NA	NA	NA	NA	NA
ABHD4	NA	NA	-0.56164114380999	5.29070679050804	-1.0870528237532	0.296150004308349	0.906246016517613	-6.00184765484315	-0.362789152610839	4.69981672420445	-1.62882740711523	0.119683967658066	0.61090632516661	-5.18259460935395	NA	NA	NA	NA	NA	NA	NA	NA
ABHD5	NA	NA	0.254383581433162	3.12696230567187	0.529517144903796	0.605095051183068	0.992106992324696	-6.12537518620737	0.452743705096526	4.3827545470358	1.24991375400082	0.226385819374243	0.742221642955511	-5.66530403272172	NA	NA	NA	NA	NA	NA	NA	NA
ABI1	NA	NA	0.364161872356218	5.07623316314384	1.42969575169089	0.175666849137225	0.822961896391995	-5.5840530736609	0.512168990024676	5.48337466395902	2.02267482675531	0.0572918160510168	0.479154453096338	-4.57321931434299	NA	NA	NA	NA	NA	NA	NA	NA
ABI3	NA	NA	-0.174130461245455	-0.190132329450777	-0.165669830452871	0.870886229145812	0.992106992324696	-5.63919869976957	0.146989007519651	0.400845279854721	0.368992302175831	0.716180257372228	0.946339956146709	-5.69925712078268	NA	NA	NA	NA	NA	NA	NA	NA
ABI3BP	NA	NA	2.92212508523243	1.76259227092824	4.29912551737708	0.000805835837472301	0.128805854719632	-0.350141011232013	-0.10337059543219	1.78878232532722	-0.307426374966401	0.761836031329567	0.957555230851828	-6.0059482221255	NA	NA	NA	NA	NA	NA	NA	NA
ABITRAM	NA	NA	-0.137153735685557	1.93286737398609	-0.21082811513562	0.836188561673848	0.992106992324696	-6.0697492922951	-0.279652390372585	2.9612906669943	-1.77808273900047	0.0912678342854246	0.561500696611561	-4.78058075637241	NA	NA	NA	NA	NA	NA	NA	NA
ABL1	NA	NA	0.3930439805916	3.56974605799969	0.714306615112493	0.487275229373829	0.975520977819492	-6.11651863672092	0.0545819331199846	3.65326304027314	0.366851938488526	0.717750411598223	0.946531824779984	-6.29813091783203	NA	NA	NA	NA	NA	NA	NA	NA
ABL2	NA	NA	-0.500003512257229	3.46652868537917	-1.28960777057327	0.218966349330683	0.86420038264177	-5.48460029296016	-0.108919577999934	2.97541905146939	-0.480523629132496	0.636296959939451	0.924056069762995	-6.12721495500849	NA	NA	NA	NA	NA	NA	NA	NA
ABLIM1	NA	NA	-0.238247839996207	6.11901695288786	-0.437404360039891	0.668773848915783	0.992106992324696	-6.53840051716421	0.311365599217412	6.38810991140764	1.36526478670579	0.187989472915143	0.705466458192311	-5.53938325734315	NA	NA	NA	NA	NA	NA	NA	NA
ABLIM2	NA	NA	-0.0535648592521776	6.10842057646209	-0.111122428040182	0.913163811548443	0.99570598424556	-6.63472454083192	-0.140789428815927	5.72238106626825	-0.715718944041714	0.482798458900031	0.866898663728549	-6.21644413302722	NA	NA	NA	NA	NA	NA	NA	NA
ABLIM3	NA	NA	1.01883025050049	0.52854584007426	1.03210599097565	0.320262360262394	0.921980229466557	-5.16743941446592	0.623621370440925	2.83954194009128	0.893124420516008	0.382873446184327	0.828124505678361	-5.85051833133938	NA	NA	NA	NA	NA	NA	NA	NA
ABRACL	NA	NA	0.0263950238402098	2.08468373149294	0.0404518104890053	0.968328472010596	0.997523692733514	-6.00413476963768	0.563452076213142	3.89149821402597	1.89974685310435	0.0726273966429481	0.514213416013989	-4.70417084860898	NA	NA	NA	NA	NA	NA	NA	NA
ABRAXAS1	NA	NA	0.038112919036946	3.74143227514896	0.101424564305725	0.920712969133448	0.996150953352747	-6.47199229507407	0.647375501521032	4.26089003379371	2.34352131937126	0.0300361490089975	0.388745889102102	-3.95701578663402	NA	NA	NA	NA	NA	NA	NA	NA
ABRAXAS2	NA	NA	-0.338055302977041	3.92890886800201	-0.870459602921141	0.399350155228152	0.956753422984165	-6.01958797373319	-0.175869900102338	3.98379609796092	-1.42913013269062	0.169071648179857	0.679241683522854	-5.40929229654155	NA	NA	NA	NA	NA	NA	NA	NA
ABT1	NA	NA	0.696539073200062	1.60277484095748	1.26181259979458	0.228503742833323	0.872240755246002	-5.09216610608213	0.433867388745797	1.8428944587997	2.28470025868735	0.0339004516190559	0.404087538001878	-3.74454788269128	NA	NA	NA	NA	NA	NA	NA	NA
ABTB1	NA	NA	-0.626978370990221	5.64243531311219	-2.17292651142868	0.0482381884525775	0.614020564912752	-4.49059141601026	-0.144815461057151	5.70348909661753	-0.611242887694402	0.548224147970743	0.894002954865436	-6.2840289454521	NA	NA	NA	NA	NA	NA	NA	NA
ABTB2	NA	NA	1.25237340542194	-0.548435501597625	1.42911966411197	0.175829251670512	0.823203450941808	-4.70643646562236	0.469444084940897	-1.04171728175917	0.793254199173265	0.437345159659099	0.85082811331631	-5.15340719910445	NA	NA	NA	NA	NA	NA	NA	NA
ACAA1	NA	NA	-0.35025659045594	6.38020811585383	-1.2053892234987	0.248874738896343	0.88150133580608	-5.90999688107439	0.26641262610132	7.77037622285208	0.796758523374025	0.435355396937907	0.850798784766379	-6.06777836827786	NA	NA	NA	NA	NA	NA	NA	NA
ACAA2	NA	NA	-0.13966459119476	6.74495763646903	-0.455410936085547	0.656093551679079	0.992106992324696	-6.54396935961697	0.433706848278284	6.90090488222133	1.36992447895293	0.186554335480046	0.704155832434386	-5.51067158650855	NA	NA	NA	NA	NA	NA	NA	NA
ACACA	NA	NA	-0.931071142916841	8.03502425782095	-2.52036071734828	0.0250992232637953	0.486240293136264	-3.91649489769128	-0.620581188111967	7.6407308478915	-1.47916442365826	0.15535305386766	0.664069881624468	-5.33959844909045	NA	NA	NA	NA	NA	NA	NA	NA
ACACB	NA	NA	-0.953146739007443	2.80388417616776	-1.24992796126738	0.23268115186058	0.876461404255461	-5.43945505662255	-0.706186287760652	3.59196240657959	-2.0747638189157	0.0517198379090814	0.464775261248338	-4.39657912571861	NA	NA	NA	NA	NA	NA	NA	NA
ACAD10	NA	NA	-0.280606578735632	5.51044692814342	-0.953644535821162	0.357123642331424	0.944259930481451	-6.15283342762496	-0.278377419785778	5.50696205658635	-1.57140865957459	0.132458426133598	0.626482895101989	-5.28460690033292	NA	NA	NA	NA	NA	NA	NA	NA
ACAD11	NA	NA	-0.330116976401026	2.53710435142156	-0.35359378333689	0.729135626496762	0.992106992324696	-6.27367935038905	0.279133842493834	4.7790779193468	0.62469149108589	0.539543446087847	0.891408470430534	-6.26247981065737	NA	NA	NA	NA	NA	NA	NA	NA
ACAD8	NA	NA	-0.572815464778523	3.70635982110078	-1.63380746357587	0.125526284312578	0.765757216205626	-5.196991554825	0.391611039802565	3.4945141170538	1.58385390208833	0.129596670495561	0.623819063349379	-5.1121684085028	NA	NA	NA	NA	NA	NA	NA	NA
ACAD9	NA	NA	-0.117605917005642	3.57672839304207	-0.150223419640764	0.882822426430668	0.992178585876112	-6.44847115202623	-0.333873613869851	4.50383750885932	-1.34715890217656	0.193649514777866	0.712722754766764	-5.54504730356699	NA	NA	NA	NA	NA	NA	NA	NA
ACADL	NA	NA	-0.0142489857307995	4.40322402992623	-0.0211951465357209	0.983401846146636	0.999191600031175	-6.52410056631382	0.0691465975638232	5.34241049643096	0.459765317835007	0.650859838888919	0.928374258751042	-6.36864533079287	NA	NA	NA	NA	NA	NA	NA	NA
ACADM	NA	NA	-0.488193319378208	7.08287734716999	-1.33350161966544	0.204557042169069	0.851443255711361	-5.77699008651831	-0.00977685164822528	7.07188135642751	-0.0721996877796115	0.943191482096647	0.98960843123586	-6.42925872599311	NA	NA	NA	NA	NA	NA	NA	NA
ACADS	NA	NA	-0.143327611928147	8.3427221535441	-0.313742476410197	0.758539487048692	0.992106992324696	-6.60088185843132	0.123438149123297	8.25664522190179	0.693707571213846	0.496191981753543	0.873024443877759	-6.12448179814124	NA	NA	NA	NA	NA	NA	NA	NA
ACADSB	NA	NA	-0.309211807025944	5.68955494672011	-0.567080775974616	0.58002024277604	0.989172142930853	-6.45564762507496	0.0379644026695916	6.17046096465656	0.205613025968011	0.839262424472511	0.973527444355661	-6.44252055896498	NA	NA	NA	NA	NA	NA	NA	NA
ACADVL	NA	NA	-0.115793892754533	7.13298776586028	-0.250778468048542	0.805783539529328	0.992106992324696	-6.62694341051887	-0.0663140336096095	7.58053875367061	-0.274981469299514	0.786274330831448	0.963298146035145	-6.37024671234355	NA	NA	NA	NA	NA	NA	NA	NA
ACAP2	NA	NA	-0.35838916379464	5.7031837739031	-0.658671673254159	0.521246188316942	0.979501563073535	-6.40235679329717	-0.113050569949242	6.03675117680826	-0.894563160428939	0.382122837382856	0.827129458889979	-6.06616165515701	NA	NA	NA	NA	NA	NA	NA	NA
ACAP3	NA	NA	-0.681706989511149	1.35777194773992	-1.05585717249576	0.309668779964124	0.914066683919118	-5.40158669742194	-0.306200098457793	1.46463199834063	-1.04239292182831	0.310206727543597	0.796394965791989	-5.4759628930152	NA	NA	NA	NA	NA	NA	NA	NA
ACAT1	NA	NA	-0.924977129229744	7.88801642168957	-2.9840922093171	0.0102464367126061	0.368843494555438	-3.06445165762054	0.0131813728221539	7.70559601821413	0.086831148299937	0.931706925852283	0.989515517480479	-6.39470661379685	NA	NA	NA	NA	NA	NA	NA	NA
ACBD3	NA	NA	0.015054024638852	5.00342407733347	0.0553997646935714	0.956636174649486	0.996505091120805	-6.57361932243486	0.17182947955487	5.05680492106026	0.962304079615535	0.347887452795304	0.810310839465339	-6.00672158148984	NA	NA	NA	NA	NA	NA	NA	NA
ACBD4	NA	NA	-0.522336348317463	3.52409620152703	-1.12325487366126	0.281019487702107	0.897675539912726	-5.74163319203245	0.0741962789606756	4.30962587948762	0.173604601785212	0.863997543898904	0.978978035023157	-6.42177685559418	NA	NA	NA	NA	NA	NA	NA	NA
ACBD5	NA	NA	-0.435066660347191	5.9398117076135	-1.38483882137199	0.188689987032207	0.83980710210292	-5.6845882269197	0.272017594659685	6.77038885177478	1.21077649512191	0.240707771482188	0.753746197364586	-5.7166841696787	NA	NA	NA	NA	NA	NA	NA	NA
ACBD6	NA	NA	0.51640930178263	1.82073547343568	0.993839366354383	0.337881096975433	0.93424288863541	-5.54927532814695	0.127717619689199	2.79051160031946	0.491037133852406	0.628978284980436	0.922748891228974	-6.09583266505023	NA	NA	NA	NA	NA	NA	NA	NA
ACBD7	NA	NA	-0.525537747678678	1.65897393479435	-0.61774953532721	0.547079332975642	0.983519065326937	-5.70248727077009	0.666729656737107	3.87088404071076	1.0203457273302	0.320278261167811	0.80201292335915	-5.83688829733459	NA	NA	NA	NA	NA	NA	NA	NA
ACCS	NA	NA	0.310734098910334	7.15024388391554	0.704448521534211	0.493196087910459	0.978212105612744	-6.40255425766244	0.289994319384666	7.90397410602526	0.970785665437257	0.343753714262555	0.810310839465339	-5.90731575394542	NA	NA	NA	NA	NA	NA	NA	NA
ACE	NA	NA	-0.292151363629093	1.77444177453238	-0.319304598043478	0.75441082970556	0.992106992324696	-6.09428130734617	0.0828695635530643	2.17680908581906	0.214936062217093	0.832088777906763	0.97142123657769	-6.1016346577893	NA	NA	NA	NA	NA	NA	NA	NA
ACE2	NA	NA	-0.291020950219663	2.28829452556702	-0.365275359396377	0.720597598239221	0.992106992324696	-6.12062486804206	-0.041934108362716	2.77328429606098	-0.112895691857217	0.911287932772762	0.985207877730153	-6.2432772858337	NA	NA	NA	NA	NA	NA	NA	NA
ACER2	NA	NA	-0.066012839899833	2.9419491903789	-0.159196563562713	0.87588462766277	0.992106992324696	-6.13842886881906	-0.120158522558545	2.66563883926569	-0.556725987162193	0.584160696185726	0.908513525763137	-6.02737961110115	NA	NA	NA	NA	NA	NA	NA	NA
ACER3	NA	NA	-0.0128312079161055	2.83773514489033	-0.0287201230422885	0.97751046640335	0.998968805355924	-6.16477528787307	-0.366993100291181	2.50592683458591	-1.96577622294845	0.0639886470964973	0.493539483800465	-4.38104359502232	NA	NA	NA	NA	NA	NA	NA	NA
ACHE	NA	NA	-0.817584775308816	0.821415862363664	-0.969232616942865	0.349571401272486	0.942120217143603	-5.33434764937181	0.14237824421366	0.847704546484651	0.223923079783704	0.82518794305866	0.970729417369284	-5.84965954211431	NA	NA	NA	NA	NA	NA	NA	NA
ACKR3	NA	NA	-0.506215916286616	0.726331887501798	-0.551074812734971	0.59063825381661	0.992106992324696	-5.53223952438401	-1.15136935645734	0.632565189262065	-2.90734237158709	0.00897876372392134	0.236446239598374	-2.5066692885491	NA	NA	NA	NA	NA	NA	NA	NA
ACLY	NA	NA	-0.21406978898891	7.98907330054166	-0.298318378363218	0.770028371664017	0.992106992324696	-6.61167278913489	0.839780647259643	7.88414138790439	2.18152214689903	0.0418030890312961	0.428516647673949	-4.21759638367451	NA	NA	NA	NA	NA	NA	NA	NA
ACMSD	NA	NA	0.0357563284827878	6.26953182873919	0.0808193222250854	0.93677835283546	0.996475322049385	-6.64521055031855	0.292476979917589	5.50611033973001	0.820055956582416	0.422271039278715	0.84721134473201	-6.13603709394483	NA	NA	NA	NA	NA	NA	NA	NA
ACO1	NA	NA	0.100617567042418	9.56342717822034	0.291197309707504	0.775351857277726	0.992106992324696	-6.59189207231396	0.141168951318026	8.87553725298299	0.771117798926509	0.450044346770973	0.856809103395232	-6.03967067632538	NA	NA	NA	NA	NA	NA	NA	NA
ACO2	NA	NA	-0.0289630649473107	6.85985014690609	-0.0910731012010285	0.928779693822628	0.996475322049385	-6.65052624160961	0.360130772164377	6.9536585200329	1.54830796483241	0.137910402879716	0.635387670754494	-5.28097492913604	NA	NA	NA	NA	NA	NA	NA	NA
ACOD1	NA	NA	2.27060221039335	1.92291925288671	3.36579286460041	0.00486476126287292	0.292633451744381	-1.97814547404231	-1.80634514919986	0.635119732467724	-2.55392416337284	0.0193179787518275	0.324705262673789	-3.14211496490012	NA	NA	NA	NA	NA	NA	NA	NA
ACOT11	NA	NA	-0.347333879407579	1.37915585496695	-0.412046876827539	0.686810050869385	0.992106992324696	-5.94722859294489	-0.218819765761506	3.10244400920875	-0.860250542759449	0.400289388176049	0.836821115568386	-5.91537878730255	NA	NA	NA	NA	NA	NA	NA	NA
ACOT13	NA	NA	0.677082226855445	3.87835488332271	1.62052600805066	0.12836604940262	0.772158399463107	-5.16861404252699	0.286155342269241	4.29368750560034	1.24659817817256	0.227573128369611	0.74231191112056	-5.66227773176816	NA	NA	NA	NA	NA	NA	NA	NA
ACOT7	NA	NA	-0.357749367553069	4.45345356044077	-0.471689352368407	0.644724425909672	0.992106992324696	-6.34276653990815	0.130839440062868	4.91290515498689	0.390039929824096	0.700809851804837	0.942746905967116	-6.38677050529502	NA	NA	NA	NA	NA	NA	NA	NA
ACOT8	NA	NA	-0.777988217024021	-0.15460729506438	-0.88305326906787	0.392749298365043	0.956753422984165	-5.37705832987251	0.00391206356142448	1.28188993070066	0.0136304868288384	0.989265738017175	0.997630598555266	-5.94331610599659	NA	NA	NA	NA	NA	NA	NA	NA
ACOT9	NA	NA	0.0495666354899544	2.8947461540611	0.113797552474977	0.911082904824316	0.99570598424556	-6.23936162051836	-0.33925631017294	3.47613591234712	-2.69779531974954	0.0141891461442198	0.281655526832512	-3.19512714797059	NA	NA	NA	NA	NA	NA	NA	NA
ACOX1	NA	NA	-0.791618229784861	8.6261149604902	-2.56291440678527	0.0231385512868441	0.474790912835209	-3.83437474670854	-0.18653498883821	8.25531974694095	-1.36190960185577	0.189028271717228	0.706564079489812	-5.46491141287672	NA	NA	NA	NA	NA	NA	NA	NA
ACOX2	NA	NA	-0.0623505707128968	6.55442364647356	-0.154883727438068	0.879217909235058	0.992106992324696	-6.63704970858013	0.139583548241891	6.40817385914249	0.596433800482028	0.557868527749942	0.898384482303997	-6.27517953610602	NA	NA	NA	NA	NA	NA	NA	NA
ACOX3	NA	NA	-0.0981852159149783	5.81064133302508	-0.348329039922841	0.732995974835942	0.992106992324696	-6.56895774646706	-0.172441224049146	5.69904095111502	-1.08953695461352	0.289433736461369	0.782951809834254	-5.88347633571499	NA	NA	NA	NA	NA	NA	NA	NA
ACP1	NA	NA	-0.331704389801369	6.14174088181607	-0.934911164929805	0.366350335257752	0.94791938408815	-6.19615612280722	0.0767683507705801	6.73974390583806	0.476803879075537	0.638895619765445	0.925079742193064	-6.3281221887053	NA	NA	NA	NA	NA	NA	NA	NA
ACP2	NA	NA	0.218414014696803	5.10973456715328	0.706685095438821	0.491849022856332	0.977408302057822	-6.31787653760349	0.542397763467258	5.30629474021658	3.04733925621697	0.00658371461804166	0.205450132046359	-2.60343197012375	NA	NA	NA	NA	NA	NA	NA	NA
ACP5	NA	NA	0.627661294224828	4.29648912773481	0.900796234833356	0.38357528779976	0.954337068865091	-6.09091896271294	-2.40968029307382	2.90599313147042	-2.23627719060663	0.0374204690655066	0.412884139226178	-3.95240136793574	NA	NA	NA	NA	NA	NA	NA	NA
ACP6	NA	NA	-0.857991590929311	1.39683196227089	-1.26374783184275	0.227829182648207	0.872240755246002	-5.00077217987241	-0.297403739901638	2.29230335721598	-1.26324324823903	0.22166064443075	0.738237885940493	-5.3609757410227	NA	NA	NA	NA	NA	NA	NA	NA
ACP7	NA	NA	-0.205545602396898	5.77221617975565	-0.406253420199693	0.690959376446777	0.992106992324696	-6.53954313599531	-0.0338312617553482	6.14590575366269	-0.117990601988004	0.907303494907024	0.984341636555666	-6.46180975345711	NA	NA	NA	NA	NA	NA	NA	NA
ACSF2	NA	NA	-0.354553377239331	8.66976676354128	-0.811233340100751	0.431382788714245	0.964284686428234	-6.31062737225456	0.302370136893186	8.46797071894848	1.06271218697147	0.301126322458424	0.790126135328238	-5.7997688951854	NA	NA	NA	NA	NA	NA	NA	NA
ACSF3	NA	NA	0.108407010743506	0.29543823347815	0.154002970666454	0.879898919657206	0.992106992324696	-5.71210032477125	-0.515235086784026	0.987123227920865	-1.87160646677103	0.0766121825227496	0.528232396553177	-4.31438883982412	NA	NA	NA	NA	NA	NA	NA	NA
ACSL1	NA	NA	0.214513128563559	7.37431856582282	0.53885925769153	0.598808403886828	0.992106992324696	-6.50875718360703	0.468688043128486	8.11289624068146	1.90570726040737	0.0718072517823608	0.512707749050868	-4.67688315907087	NA	NA	NA	NA	NA	NA	NA	NA
ACSL3	NA	NA	0.645617353366332	6.6717506537943	1.88611563941015	0.0811047924944513	0.696039645657579	-4.98953677387902	-0.323631143938366	7.50960884031235	-0.939264915565072	0.359287870560206	0.814487737086246	-5.95696032760355	NA	NA	NA	NA	NA	NA	NA	NA
ACSL4	NA	NA	0.509522457522421	1.75770187124497	0.869748063003029	0.399725312540627	0.956997210768185	-5.65056946863256	-0.545580765070835	1.51273088801885	-1.25689745705811	0.223900570991505	0.7410800779767	-5.20959589523271	NA	NA	NA	NA	NA	NA	NA	NA
ACSL6	NA	NA	-0.470417466748456	0.613544441430887	-0.138896651479477	0.89159424680393	0.992617443225515	-5.45854902250068	1.58890091012655	0.166075530832501	0.432062667248423	0.670520041089038	0.93386039210682	-5.37186654396572	NA	NA	NA	NA	NA	NA	NA	NA
ACSS1	NA	NA	1.39611558642123	1.99932977870864	2.55556875948487	0.0234661072192057	0.474790912835209	-3.32536761902545	0.149191506872865	1.93562938703372	0.599226021063142	0.556043299357847	0.897969401211789	-5.88986885898621	NA	NA	NA	NA	NA	NA	NA	NA
ACSS2	NA	NA	0.320675102490383	4.75634643791633	0.601175229207991	0.557740403316	0.986394061189302	-6.3637003132003	0.41714145609458	4.6135989443719	3.00762521385127	0.0071917853301585	0.21260376359581	-2.6639524515285	NA	NA	NA	NA	NA	NA	NA	NA
ACSS3	NA	NA	-0.216511073431673	5.83487849797168	-0.370267865645715	0.716960326197062	0.992106992324696	-6.56937810509674	0.320098134551956	6.3939604020788	1.60257983399864	0.12538847203435	0.620232868516526	-5.21734405457611	NA	NA	NA	NA	NA	NA	NA	NA
ACTA1	NA	NA	0.37924216996282	6.00742886300592	0.695909854256047	0.498359053802417	0.979279900746394	-6.38500900381684	0.0546444933908381	4.6818200551618	0.240254325737233	0.812685365336731	0.96750261252557	-6.42208472432024	NA	NA	NA	NA	NA	NA	NA	NA
ACTG1	NA	NA	0.196561020527264	12.1709620508621	0.263479973171812	0.796182415901904	0.992106992324696	-6.54812549136817	0.368053631256647	9.93969249457127	0.732600280190729	0.472671654986659	0.863788087441547	-6.02304283821659	NA	NA	NA	NA	NA	NA	NA	NA
ACTL6A	NA	NA	1.12583494185891	-1.29406810469238	0.844169092391727	0.413368433351036	0.961308065539442	-5.13510617813462	0.000802139521857592	1.40958929997521	0.00166590721988632	0.998688024962773	0.999605481148131	-5.9157654768653	NA	NA	NA	NA	NA	NA	NA	NA
ACTL7A	0	0	3.90709104142975	1.4053447245698	5.259371011237	0.000138836296709486	0.0604724629700953	0.863147571393593	2.15706043897315	1.0936846618041	3.15204953991213	0.00520994422022071	0.190227683204779	-2.04650319178962	1	1	3.90709104142975	2.15706043897315	1	0	0.0030702635722732	0.00285587231146846
ACTN1	NA	NA	0.0174408829941255	7.88062399837576	0.0554524638365089	0.956594970102343	0.996505091120805	-6.6567136893768	0.0486149813056329	7.06957981570971	0.308290303471573	0.76118866319116	0.957449255938066	-6.3803817192078	NA	NA	NA	NA	NA	NA	NA	NA
ACTN4	NA	NA	0.557682903837889	6.98470275930541	1.71605489047395	0.109129201671474	0.742324783774431	-5.2543589187984	0.0486094381672082	7.08153868646517	0.257601796757807	0.799461125208079	0.9649088599938	-6.39125753625411	NA	NA	NA	NA	NA	NA	NA	NA
ACTR10	NA	NA	-0.180032377530598	4.04524311101485	-0.470701955465254	0.645411446327684	0.992106992324696	-6.34770542228065	-0.280813052130815	3.64086973406001	-1.76201517553522	0.0940171849349365	0.566734334083571	-4.89521267449981	NA	NA	NA	NA	NA	NA	NA	NA
ACTR1A	NA	NA	0.238205703928789	0.65029873222547	0.205885422984081	0.839970448257385	0.992106992324696	-5.69435704204228	-0.0585297562647979	3.03891830530543	-0.209464660139579	0.836296982037145	0.972411711206031	-6.22949092533227	NA	NA	NA	NA	NA	NA	NA	NA
ACTR1B	NA	NA	-0.209207837745949	4.6840158755136	-0.608237539894417	0.553183959826823	0.985518442413081	-6.35631282124596	-0.0465081947787436	4.20770005718265	-0.283209588115244	0.780054007597495	0.962781089648224	-6.37711305647935	NA	NA	NA	NA	NA	NA	NA	NA
ACTR2	NA	NA	0.373574296353077	5.78290096509857	1.40514281939139	0.182699806583517	0.834983451192017	-5.65660528606584	0.0113983583730715	5.68368898674065	0.108370982242387	0.914828473775838	0.985689814838582	-6.4702736326989	NA	NA	NA	NA	NA	NA	NA	NA
ACTR3	NA	NA	0.169590143191625	5.78605761694079	0.335146392255682	0.742694977438028	0.992106992324696	-6.57452615151231	0.0452173314363904	6.28683066336986	0.270507115312303	0.789663093783891	0.964194018707623	-6.42355387097461	NA	NA	NA	NA	NA	NA	NA	NA
